"SENDUNIT","RECVUNIT","CONTENTS","REASON","PUB_TIME","START_TIME","END_TIME"
"北京区管","大连","限制大连方向出ANRAT 9分钟一架,北京、石家庄、天津、太原、西安、重庆、成都落地不受限 60分钟7架,最小间隔50公里","航班时刻","201810200635 ","201810201030 ","201810201330 "
"北京区管","大连","限制大连方向出ANRAT京区域 10分钟一架,北京、石家庄、天津、太原、西安、重庆、成都落地不受限 60分钟5架,最小间隔5分钟","航班时刻","201810200635 ","201810201330 ","201810201730 "
"北京区管","大连","限制大连方向北京落地出ANRAT 20分钟一架(备注：总量45架)","机场原因","201810201833 ","201810202200 ","201810210001 "
"北京区管","大连","限制大连方向天津落地出ANRAT S0720含以下(备注：常规三段 0800-1100、1330-1500、1630-1800)","航班时刻","201810201900 ","201810210800 ","201810211800 "
"北京区管","大连","限制大连方向北京落地出ANRAT S0920含以下(备注：常规三段 0800-1100、1330-1500、1630-1800)","航班时刻","201810201925 ","201810210800 ","201810211800 "
"北京区管","大连","限制大连方向出ANRAT 8分钟一架,北京、石家庄、天津、太原、西安、重庆、成都落地不受限 60分钟7架,最小间隔50公里","航班时刻","201810210642 ","201810211030 ","201810211330 "
"北京区管","大连","限制大连方向出ANRAT京区域 10分钟一架,北京、石家庄、天津、太原、西安、重庆、成都落地不受限 60分钟6架,最小间隔5分钟","航班时刻","201810210642 ","201810211330 ","201810211730 "
"北京区管","大连","限制大连方向北京落地出ANRAT 20分钟一架(备注：总量45架)","机场原因","201810211822 ","201810212200 ","201810212359 "
"北京区管","大连","限制大连方向北京落地出ANRAT S0920含以下(备注：常规三段 0800-1100、1330-1500、1630-1800)","航班时刻","201810211925 ","201810220800 ","201810221800 "
"北京区管","大连","限制大连方向天津落地出ANRAT S0720含以下(备注：常规三段 0800-1100、1330-1500、1630-1800)","航班时刻","201810211900 ","201810220800 ","201810221800 "
"北京区管","大连","限制大连方向南苑,天津,北京落地出ANRAT只用S0720 10分钟一架(备注：大连起单算15分钟，其他飞越需084含以上且098，110不可用 ANRAT之后CG)","军事活动","201810220724 ","201810220815 ","201810221658 "
"北京区管","大连","限制大连方向出ANRAT 9分钟一架,北京、石家庄、天津、太原、西安、重庆、成都落地不受限 60分钟7架,最小间隔50公里","航班时刻","201810220707 ","201810221030 ","201810221330 "
"北京区管","大连","限制大连方向出ANRAT 10分钟一架,北京、石家庄、天津、太原、西安、重庆、成都落地不受限 60分钟6架,最小间隔5分钟","航班时刻","201810220707 ","201810221330 ","201810221730 "
"北京区管","大连","限制大连方向北京落地出ANRAT 20分钟一架(备注：总量45架)","机场原因","201810221815 ","201810222200 ","201810230200 "
"北京区管","大连","限制大连方向天津落地出ANRAT S0720含以下(备注：常规三段 0800-1100、1330-1500、1630-1800)","航班时刻","201810221900 ","201810230800 ","201810231800 "
"北京区管","大连","限制大连方向北京落地出ANRAT S0920含以下(备注：常规三段 0800-1100、1330-1500、1630-1800)","航班时刻","201810221925 ","201810230800 ","201810231800 "
"北京区管","大连","限制大连方向天津落地出ANRAT 10分钟一架","军事活动","201810230810 ","201810230830 ","201810231426 "
"北京区管","大连","限制大连方向出ANRAT S0920禁用","军事活动","201810230837 ","201810230850 ","201810231050 "
"北京区管","兰州","限制兰州方向大连落地出DKO 起飞申请(备注：转大连)","机场原因","201810161919 ","201810170700 ","201810170800 "
"北京区管","兰州","限制兰州方向大连落地出DKO 禁航(备注：转大连)","机场原因","201810161919 ","201810170700 ","201810170800 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架,乌鲁木齐起飞不受限(备注：总量45架)","机场原因","201810171825 ","201810172200 ","201810172358 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架(备注：总量45架)","机场原因","201810171825 ","201810172200 ","201810172358 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架(备注：总量45架)","机场原因","201810181844 ","201810182200 ","201810182359 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架(备注：总量45架)","机场原因","201810191823 ","201810192200 ","201810192358 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架(备注：总量45架)","机场原因","201810201833 ","201810202200 ","201810210001 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架(备注：总量45架)","机场原因","201810211822 ","201810212200 ","201810212359 "
"北京区管","兰州","限制兰州方向北京落地出DKO,P12,P209 15分钟一架(备注：总量45架)","机场原因","201810221815 ","201810222200 ","201810230200 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810161800 ","201810170900 ","201810172358 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810170642 ","201810171030 ","201810171330 "
"北京区管","郑州","限制郑州方向南苑,天津落地出WXI 150公里一架","军事活动","201810171051 ","201810171100 ","201810172100 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810170642 ","201810171330 ","201810171530 "
"北京区管","郑州","限制郑州方向北京落地出WXI 30分钟一架(备注：总量45架)","机场原因","201810171825 ","201810172200 ","201810172358 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810171800 ","201810180900 ","201810182358 "
"北京区管","郑州","限制郑州方向石家庄落地出WXI 150公里一架","军事活动","201810180822 ","201810180900 ","201810181800 "
"北京区管","郑州","限制郑州方向南苑,天津落地出WXI 150公里一架","军事活动","201810180822 ","201810180900 ","201810181800 "
"北京区管","郑州","限制郑州方向大连落地出WXI 20分钟一架(备注：转大连 10：10之前不接收大连落地)","机场原因","201810172116 ","201810181010 ","201810181210 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810180645 ","201810181030 ","201810181330 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810180645 ","201810181330 ","201810181530 "
"北京区管","郑州","限制郑州方向北京落地出WXI 30分钟一架(备注：总量45架)","机场原因","201810181844 ","201810182200 ","201810182359 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810181800 ","201810190900 ","201810192358 "
"北京区管","郑州","限制郑州方向南苑,天津落地出WXI 150公里一架","军事活动","201810190749 ","201810190900 ","201810191600 "
"北京区管","郑州","限制郑州方向石家庄落地出WXI 150公里一架","军事活动","201810190749 ","201810190900 ","201810191700 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810190647 ","201810191030 ","201810191330 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810190647 ","201810191330 ","201810191530 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 20分钟一架(备注：飞越北京区域)","军事活动","201810191255 ","201810191530 ","201810191700 "
"北京区管","郑州","限制郑州方向北京落地出WXI 30分钟一架(备注：总量45架)","机场原因","201810191823 ","201810192200 ","201810192358 "
"北京区管","郑州","限制郑州方向南苑,天津落地出WXI 200公里一架","军事活动","201810200750 ","201810200800 ","201810201900 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810191800 ","201810200900 ","201810202358 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810200635 ","201810201030 ","201810201330 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810200635 ","201810201330 ","201810201530 "
"北京区管","郑州","限制郑州方向北京落地出WXI 30分钟一架(备注：总量45架)","机场原因","201810201833 ","201810202200 ","201810210001 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810201800 ","201810210900 ","201810212358 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810210646 ","201810211030 ","201810211330 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810210646 ","201810211330 ","201810211530 "
"北京区管","郑州","限制郑州方向北京落地出WXI 30分钟一架(备注：总量45架)","机场原因","201810211822 ","201810212200 ","201810212359 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810211800 ","201810220900 ","201810222358 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 40分钟一架,大连落地不受限","航班时刻","201810220707 ","201810221030 ","201810221330 "
"北京区管","郑州","限制郑州方向出WXI沈阳区域 60分钟一架,大连落地不受限","航班时刻","201810220707 ","201810221330 ","201810221530 "
"北京区管","郑州","限制郑州方向天津,北京落地出WXI 150公里一架","天气原因","201810221823 ","201810221823 ","201810221914 "
"北京区管","郑州","限制郑州方向北京落地出WXI 30分钟一架(备注：总量45架)","机场原因","201810221815 ","201810222200 ","201810230200 "
"北京区管","郑州","限制郑州方向出WXI京区域 S0750含以上,北京、石家庄、天津落地不受限(备注：常规)","航班时刻","201810221800 ","201810230900 ","201810232358 "
"北京区管","西安","限制西安方向虹桥落地出P62 S0890含以下(备注：常规 转上海三段时间)","航班时刻","201810181804 ","201810170700 ","201810172300 "
"北京区管","西安","限制西安方向大连落地出P24,OKVUM 禁航(备注：转大连)","机场原因","201810161919 ","201810170700 ","201810170840 "
"北京区管","西安","限制西安方向虹桥落地出P62 S0890含以下(备注：常规 转上海三段时间)","航班时刻","201810161804 ","201810170700 ","201810172300 "
